empleado_id,empresa_id,genero,edad,experiencia,antiguedad,departamento,seniority,modalidad,salario
EMP_01454,EMP_024,Hombre,33,14.2,4.7,Desarrollo,Lead,Remoto,>60k
EMP_01455,EMP_027,Hombre,36,15.6,5.0,DevOps,Mid,Híbrido,30k-45k
EMP_01456,EMP_024,Mujer,23,1.7,0.0,Desarrollo,Senior,Híbrido,45k-60k
EMP_01457,EMP_047,Hombre,34,14.6,0.8,Administración,Junior,Híbrido,<30k
EMP_01458,EMP_005,Hombre,43,21.3,1.5,Administración,Junior,Remoto,<30k
EMP_01459,EMP_043,Mujer,32,10.3,1.8,DevOps,Lead,Híbrido,>60k
EMP_01460,EMP_011,Mujer,59,37.4,0.2,Marketing,Mid,Presencial,30k-45k
EMP_01461,EMP_017,Mujer,54,32.0,2.6,Data & IA,Mid,Remoto,30k-45k
EMP_01462,EMP_024,Mujer,45,23.9,2.6,QA,Senior,Híbrido,45k-60k
EMP_01463,EMP_032,Mujer,51,30.3,1.4,UX/UI,Mid,Híbrido,30k-45k
EMP_01464,EMP_014,Mujer,42,16.5,2.1,DevOps,Junior,Remoto,<30k
EMP_01465,EMP_014,Hombre,31,6.2,3.3,Ventas,Junior,Presencial,<30k
EMP_01466,EMP_027,Hombre,41,18.5,4.2,UX/UI,Lead,Híbrido,>60k
EMP_01467,EMP_040,Mujer,30,8.0,2.6,Administración,Senior,Presencial,45k-60k
EMP_01468,EMP_039,Mujer,30,8.0,0.0,Desarrollo,Junior,Híbrido,<30k
EMP_01469,EMP_019,Hombre,49,28.5,1.3,Producto,Mid,Híbrido,30k-45k
EMP_01470,EMP_030,Mujer,47,21.3,1.2,UX/UI,Mid,Híbrido,30k-45k
EMP_01471,EMP_013,Hombre,49,29.2,3.8,Data & IA,Junior,Presencial,<30k
EMP_01472,EMP_030,Mujer,24,3.4,2.5,Ventas,Mid,Presencial,30k-45k
EMP_01473,EMP_021,Hombre,38,14.8,0.0,Desarrollo,Senior,Híbrido,45k-60k
EMP_01474,EMP_045,Hombre,24,4.3,2.6,RRHH,Junior,Remoto,<30k
EMP_01475,EMP_013,Hombre,56,30.7,5.1,QA,Mid,Remoto,30k-45k
EMP_01476,EMP_013,Mujer,57,35.9,3.8,RRHH,Mid,Híbrido,30k-45k
EMP_01477,EMP_028,Mujer,22,0.0,1.9,Desarrollo,Junior,Remoto,<30k
EMP_01478,EMP_030,Hombre,37,17.7,0.0,Administración,Junior,Híbrido,<30k
EMP_01479,EMP_005,Hombre,49,26.2,7.7,Marketing,Mid,Híbrido,30k-45k
EMP_01480,EMP_006,Mujer,28,6.6,6.2,UX/UI,Mid,Remoto,30k-45k
EMP_01481,EMP_043,Hombre,47,24.2,8.0,Administración,Junior,Híbrido,<30k
EMP_01482,EMP_030,Hombre,41,17.2,0.0,UX/UI,Mid,Híbrido,30k-45k
EMP_01483,EMP_008,Mujer,33,11.1,4.1,Administración,Junior,Híbrido,<30k
EMP_01484,EMP_014,Mujer,35,12.3,0.0,QA,Mid,Híbrido,30k-45k
EMP_01485,EMP_039,Hombre,47,19.5,3.8,RRHH,Mid,Híbrido,30k-45k
EMP_01486,EMP_039,Mujer,23,0.9,2.8,UX/UI,Mid,Híbrido,30k-45k
EMP_01487,EMP_022,Mujer,34,13.9,3.9,Finanzas,Mid,Remoto,30k-45k
EMP_01488,EMP_037,Hombre,23,1.9,1.6,Ventas,Lead,Remoto,>60k
EMP_01489,EMP_026,Hombre,24,5.8,2.9,Data & IA,Mid,Híbrido,30k-45k
EMP_01490,EMP_026,Mujer,57,31.6,1.5,UX/UI,Senior,Híbrido,45k-60k
EMP_01491,EMP_045,Mujer,27,2.3,3.0,Administración,Junior,Remoto,<30k
EMP_01492,EMP_004,Mujer,39,19.0,1.9,Producto,Junior,Híbrido,<30k
EMP_01493,EMP_037,Mujer,51,27.0,1.8,UX/UI,Junior,Híbrido,<30k
EMP_01494,EMP_047,Hombre,53,30.2,4.8,RRHH,Senior,Presencial,45k-60k
EMP_01495,EMP_003,Mujer,48,28.7,0.8,Marketing,Senior,Híbrido,45k-60k
EMP_01496,EMP_043,Mujer,36,11.6,2.5,DevOps,Senior,Híbrido,45k-60k
EMP_01497,EMP_013,Mujer,44,21.3,3.5,UX/UI,Mid,Presencial,30k-45k
EMP_01498,EMP_038,Hombre,24,0.8,1.8,Ventas,Senior,Presencial,45k-60k
EMP_01499,EMP_004,Mujer,42,21.4,4.0,DevOps,Senior,Presencial,45k-60k
EMP_01500,EMP_026,Mujer,59,37.8,4.8,UX/UI,Junior,Remoto,<30k
EMP_01501,EMP_049,Hombre,56,31.8,1.2,RRHH,Senior,Híbrido,45k-60k
EMP_01502,EMP_034,Hombre,31,9.1,4.5,Producto,Senior,Remoto,45k-60k
EMP_01503,EMP_046,Mujer,55,32.3,1.6,RRHH,Mid,Híbrido,30k-45k
EMP_01504,EMP_013,Mujer,22,4.0,5.6,Administración,Junior,Remoto,<30k
EMP_01505,EMP_004,Mujer,34,14.1,5.0,Administración,Junior,Híbrido,<30k
EMP_01506,EMP_041,Mujer,25,1.0,3.4,UX/UI,Senior,Remoto,45k-60k
EMP_01507,EMP_028,Hombre,33,12.0,5.9,Administración,Senior,Híbrido,45k-60k
EMP_01508,EMP_024,Mujer,29,6.7,0.0,Ventas,Senior,Presencial,45k-60k
EMP_01509,EMP_016,Mujer,33,17.3,0.8,Producto,Mid,Remoto,30k-45k
EMP_01510,EMP_034,Mujer,32,10.8,1.7,QA,Junior,Híbrido,<30k
EMP_01511,EMP_027,Hombre,42,19.0,4.0,Data & IA,Junior,Híbrido,<30k
EMP_01512,EMP_030,Hombre,50,28.3,0.0,Desarrollo,Mid,Híbrido,30k-45k
EMP_01513,EMP_021,Hombre,42,19.3,3.6,Desarrollo,Senior,Híbrido,45k-60k
EMP_01514,EMP_049,Mujer,51,24.9,3.1,Data & IA,Mid,Remoto,30k-45k
EMP_01515,EMP_002,Hombre,59,37.3,3.3,DevOps,Senior,Presencial,45k-60k
EMP_01516,EMP_009,Hombre,43,22.2,2.5,Data & IA,Senior,Híbrido,45k-60k
EMP_01517,EMP_022,Hombre,27,8.3,3.7,UX/UI,Senior,Remoto,45k-60k
EMP_01518,EMP_031,Mujer,45,25.4,0.6,Administración,Senior,Híbrido,45k-60k
EMP_01519,EMP_016,Mujer,42,24.8,3.8,QA,Lead,Híbrido,>60k
EMP_01520,EMP_016,Hombre,45,26.0,2.7,UX/UI,Junior,Remoto,<30k
EMP_01521,EMP_010,Hombre,49,25.6,1.8,Producto,Junior,Híbrido,<30k
EMP_01522,EMP_046,Mujer,53,30.9,3.8,Ventas,Junior,Presencial,<30k
EMP_01523,EMP_028,Mujer,44,21.8,1.8,UX/UI,Senior,Remoto,45k-60k
EMP_01524,EMP_021,Hombre,42,19.2,2.5,Desarrollo,Junior,Remoto,<30k
EMP_01525,EMP_013,Hombre,58,35.9,1.9,DevOps,Mid,Híbrido,30k-45k
EMP_01526,EMP_024,Mujer,39,14.5,0.8,Finanzas,Mid,Híbrido,30k-45k
EMP_01527,EMP_041,Hombre,51,27.4,2.5,Administración,Junior,Presencial,<30k
EMP_01528,EMP_007,Hombre,32,10.4,5.1,Administración,Junior,Remoto,<30k
EMP_01529,EMP_015,Hombre,54,35.2,4.6,Producto,Mid,Híbrido,30k-45k
EMP_01530,EMP_032,Hombre,25,3.9,4.7,Desarrollo,Mid,Presencial,30k-45k
EMP_01531,EMP_046,Hombre,51,32.2,2.8,QA,Senior,Híbrido,45k-60k
EMP_01532,EMP_026,Hombre,37,16.0,2.6,UX/UI,Mid,Híbrido,30k-45k
EMP_01533,EMP_009,Hombre,29,7.4,0.5,Data & IA,Junior,Remoto,<30k
EMP_01534,EMP_012,Mujer,47,21.8,3.6,Desarrollo,Mid,Híbrido,30k-45k
EMP_01535,EMP_022,Mujer,50,28.2,0.0,RRHH,Mid,Híbrido,30k-45k
EMP_01536,EMP_011,Hombre,33,11.5,3.8,Ventas,Senior,Híbrido,45k-60k
EMP_01537,EMP_006,Hombre,39,19.7,0.0,Administración,Junior,Híbrido,<30k
EMP_01538,EMP_015,Mujer,23,0.2,4.9,Desarrollo,Lead,Híbrido,>60k
EMP_01539,EMP_026,Mujer,44,24.9,3.9,RRHH,Senior,Híbrido,45k-60k
EMP_01540,EMP_021,Mujer,53,31.3,0.5,Marketing,Mid,Híbrido,30k-45k
EMP_01541,EMP_042,Hombre,32,10.5,4.6,Producto,Mid,Híbrido,30k-45k
EMP_01542,EMP_021,Mujer,36,15.5,5.3,Finanzas,Junior,Presencial,<30k
EMP_01543,EMP_008,Hombre,36,15.1,1.6,Ventas,Mid,Híbrido,30k-45k
EMP_01544,EMP_028,Mujer,22,1.3,1.0,RRHH,Mid,Remoto,30k-45k
EMP_01545,EMP_044,Mujer,58,36.0,3.3,Marketing,Senior,Híbrido,45k-60k
EMP_01546,EMP_004,Mujer,48,25.2,3.9,Ventas,Mid,Híbrido,30k-45k
EMP_01547,EMP_038,Hombre,37,15.8,3.9,UX/UI,Mid,Híbrido,30k-45k
EMP_01548,EMP_023,Mujer,46,18.9,3.3,Finanzas,Senior,Remoto,45k-60k
EMP_01549,EMP_035,Mujer,49,26.6,3.3,Finanzas,Junior,Presencial,<30k
EMP_01550,EMP_008,Hombre,55,30.8,5.8,Marketing,Mid,Remoto,30k-45k
EMP_01551,EMP_041,Hombre,59,35.2,0.6,Data & IA,Junior,Remoto,<30k
EMP_01552,EMP_028,Mujer,29,5.3,0.0,Ventas,Junior,Híbrido,<30k
EMP_01553,EMP_021,Mujer,31,11.7,4.8,Desarrollo,Mid,Remoto,30k-45k
EMP_01554,EMP_010,Hombre,46,21.1,2.0,Finanzas,Junior,Presencial,<30k
EMP_01555,EMP_009,Hombre,58,38.1,2.6,Administración,Senior,Híbrido,45k-60k
EMP_01556,EMP_039,Mujer,39,17.6,6.3,Data & IA,Mid,Presencial,30k-45k
EMP_01557,EMP_001,Mujer,55,31.8,5.8,RRHH,Junior,Presencial,<30k
EMP_01558,EMP_006,Hombre,36,14.9,2.6,UX/UI,Mid,Híbrido,30k-45k
EMP_01559,EMP_047,Hombre,26,2.2,0.2,Finanzas,Junior,Presencial,<30k
EMP_01560,EMP_002,Mujer,53,28.7,0.0,Marketing,Mid,Remoto,30k-45k
EMP_01561,EMP_012,Hombre,48,26.4,5.1,DevOps,Mid,Presencial,30k-45k
EMP_01562,EMP_002,Hombre,47,28.4,5.0,Producto,Mid,Híbrido,30k-45k
EMP_01563,EMP_027,Mujer,43,20.6,2.2,UX/UI,Mid,Presencial,30k-45k
EMP_01564,EMP_012,Mujer,25,2.5,3.0,QA,Mid,Híbrido,30k-45k
EMP_01565,EMP_020,Mujer,45,23.6,2.3,QA,Junior,Híbrido,<30k
EMP_01566,EMP_033,Hombre,52,28.4,5.2,Desarrollo,Junior,Híbrido,<30k
EMP_01567,EMP_025,Mujer,55,32.8,5.3,DevOps,Junior,Híbrido,<30k
EMP_01568,EMP_006,Hombre,47,27.7,3.7,Administración,Junior,Presencial,<30k
EMP_01569,EMP_044,Mujer,36,15.4,2.8,Data & IA,Junior,Presencial,<30k
EMP_01570,EMP_030,Hombre,51,29.8,2.8,RRHH,Junior,Híbrido,<30k
EMP_01571,EMP_042,Hombre,43,22.6,3.8,Desarrollo,Lead,Remoto,>60k
EMP_01572,EMP_012,Mujer,33,6.6,5.6,Marketing,Junior,Presencial,<30k
EMP_01573,EMP_046,Mujer,52,29.4,3.8,Ventas,Mid,Híbrido,30k-45k
EMP_01574,EMP_009,Hombre,41,15.3,3.2,Administración,Junior,Híbrido,<30k
EMP_01575,EMP_025,Mujer,58,35.1,4.6,Finanzas,Senior,Presencial,45k-60k
EMP_01576,EMP_008,Hombre,39,17.1,0.4,Finanzas,Mid,Híbrido,30k-45k
EMP_01577,EMP_010,Mujer,41,18.7,6.0,Ventas,Mid,Híbrido,30k-45k
EMP_01578,EMP_027,Hombre,28,8.3,2.1,RRHH,Senior,Híbrido,45k-60k
EMP_01579,EMP_024,Hombre,31,5.0,2.0,RRHH,Mid,Híbrido,30k-45k
EMP_01580,EMP_007,Hombre,26,0.7,2.3,QA,Senior,Híbrido,45k-60k
EMP_01581,EMP_003,Hombre,48,26.6,2.0,Data & IA,Mid,Híbrido,30k-45k
EMP_01582,EMP_011,Mujer,35,12.8,0.8,Producto,Junior,Presencial,<30k
EMP_01583,EMP_041,Mujer,59,33.4,2.3,Finanzas,Junior,Híbrido,<30k
EMP_01584,EMP_017,Mujer,54,32.5,1.2,Desarrollo,Junior,Híbrido,<30k
EMP_01585,EMP_011,Hombre,50,28.1,0.0,DevOps,Senior,Híbrido,45k-60k
EMP_01586,EMP_030,Hombre,22,0.0,6.0,QA,Mid,Híbrido,30k-45k
EMP_01587,EMP_048,Mujer,49,21.0,4.1,UX/UI,Mid,Híbrido,30k-45k
EMP_01588,EMP_041,Hombre,46,20.7,4.2,Producto,Junior,Remoto,<30k
EMP_01589,EMP_033,Hombre,50,29.1,4.7,Data & IA,Junior,Híbrido,<30k
EMP_01590,EMP_036,Hombre,24,1.2,5.4,UX/UI,Junior,Híbrido,<30k
EMP_01591,EMP_023,Hombre,24,0.4,5.7,Administración,Mid,Híbrido,30k-45k
EMP_01592,EMP_041,Mujer,41,17.8,2.5,RRHH,Mid,Presencial,30k-45k
EMP_01593,EMP_002,Hombre,42,23.6,2.5,RRHH,Mid,Híbrido,30k-45k
EMP_01594,EMP_010,Mujer,27,6.6,0.0,Desarrollo,Junior,Remoto,<30k
EMP_01595,EMP_004,Hombre,44,23.0,5.5,Producto,Junior,Presencial,<30k
EMP_01596,EMP_026,Mujer,40,17.4,3.0,Ventas,Junior,Presencial,<30k
EMP_01597,EMP_029,Hombre,23,4.7,2.0,Administración,Mid,Remoto,30k-45k
EMP_01598,EMP_035,Mujer,38,16.8,2.3,RRHH,Senior,Híbrido,45k-60k
EMP_01599,EMP_016,Hombre,28,1.2,4.7,Administración,Mid,Híbrido,30k-45k
EMP_01600,EMP_035,Hombre,25,8.0,2.9,DevOps,Senior,Presencial,45k-60k
EMP_01601,EMP_037,Hombre,30,7.0,2.4,Ventas,Mid,Presencial,30k-45k
EMP_01602,EMP_024,Hombre,26,4.6,3.0,DevOps,Mid,Híbrido,30k-45k
EMP_01603,EMP_022,Hombre,33,11.4,0.0,RRHH,Mid,Híbrido,30k-45k
EMP_01604,EMP_042,Hombre,48,28.1,1.9,Finanzas,Lead,Presencial,>60k
EMP_01605,EMP_042,Mujer,22,1.2,1.5,Producto,Lead,Híbrido,>60k
EMP_01606,EMP_022,Mujer,31,9.3,7.4,RRHH,Mid,Híbrido,30k-45k
EMP_01607,EMP_021,Hombre,39,18.9,5.6,Administración,Mid,Híbrido,30k-45k
EMP_01608,EMP_048,Mujer,50,27.4,0.0,Data & IA,Junior,Híbrido,<30k
EMP_01609,EMP_002,Mujer,52,28.3,5.8,Marketing,Senior,Presencial,45k-60k
EMP_01610,EMP_020,Mujer,39,16.2,1.8,RRHH,Mid,Híbrido,30k-45k
EMP_01611,EMP_028,Hombre,30,7.2,4.1,Ventas,Senior,Presencial,45k-60k
EMP_01612,EMP_023,Hombre,56,35.6,8.8,QA,Senior,Híbrido,45k-60k
EMP_01613,EMP_012,Mujer,51,25.2,1.8,Desarrollo,Mid,Remoto,30k-45k
EMP_01614,EMP_013,Mujer,35,10.8,4.9,Data & IA,Mid,Presencial,30k-45k
EMP_01615,EMP_021,Mujer,41,18.3,2.5,UX/UI,Senior,Híbrido,45k-60k
EMP_01616,EMP_014,Hombre,36,10.9,0.6,Administración,Junior,Presencial,<30k
EMP_01617,EMP_039,Mujer,52,26.0,2.8,Ventas,Junior,Presencial,<30k
EMP_01618,EMP_005,Hombre,59,37.2,6.2,RRHH,Mid,Remoto,30k-45k
EMP_01619,EMP_031,Hombre,23,5.2,0.0,DevOps,Junior,Híbrido,<30k
EMP_01620,EMP_041,Hombre,38,17.6,0.8,RRHH,Junior,Presencial,<30k
EMP_01621,EMP_005,Hombre,52,29.3,5.1,DevOps,Senior,Híbrido,45k-60k
EMP_01622,EMP_001,Mujer,55,33.3,1.7,Administración,Senior,Híbrido,45k-60k
EMP_01623,EMP_032,Hombre,55,32.7,5.4,RRHH,Mid,Presencial,30k-45k
EMP_01624,EMP_034,Mujer,24,2.4,3.9,Desarrollo,Mid,Híbrido,30k-45k
EMP_01625,EMP_020,Hombre,24,1.9,1.5,Desarrollo,Senior,Híbrido,45k-60k
EMP_01626,EMP_034,Mujer,38,17.6,7.4,RRHH,Junior,Presencial,<30k
EMP_01627,EMP_013,Hombre,25,3.5,2.0,DevOps,Senior,Híbrido,45k-60k
EMP_01628,EMP_001,Hombre,27,6.6,4.9,Desarrollo,Junior,Remoto,<30k
EMP_01629,EMP_039,Mujer,30,6.8,0.5,Marketing,Lead,Híbrido,>60k
EMP_01630,EMP_002,Mujer,45,20.1,0.0,Producto,Mid,Híbrido,30k-45k
EMP_01631,EMP_041,Hombre,58,35.6,2.1,Finanzas,Mid,Remoto,30k-45k
EMP_01632,EMP_042,Hombre,52,29.0,0.0,Ventas,Mid,Presencial,30k-45k
EMP_01633,EMP_012,Hombre,34,12.2,3.2,Finanzas,Senior,Híbrido,45k-60k
EMP_01634,EMP_036,Mujer,48,23.8,4.0,Finanzas,Junior,Híbrido,<30k
EMP_01635,EMP_035,Hombre,56,32.6,4.4,Finanzas,Junior,Híbrido,<30k
EMP_01636,EMP_028,Mujer,49,29.1,4.5,Marketing,Senior,Presencial,45k-60k
EMP_01637,EMP_014,Mujer,24,1.1,0.0,DevOps,Mid,Híbrido,30k-45k
EMP_01638,EMP_001,Hombre,45,25.3,8.0,UX/UI,Senior,Híbrido,45k-60k
EMP_01639,EMP_033,Mujer,31,9.9,1.7,QA,Lead,Híbrido,>60k
EMP_01640,EMP_009,Mujer,37,15.3,0.0,Marketing,Mid,Híbrido,30k-45k
EMP_01641,EMP_038,Hombre,28,6.4,0.4,Data & IA,Mid,Presencial,30k-45k
EMP_01642,EMP_046,Hombre,55,32.1,2.9,Marketing,Senior,Híbrido,45k-60k
EMP_01643,EMP_045,Hombre,28,6.8,2.6,DevOps,Mid,Híbrido,30k-45k
EMP_01644,EMP_016,Hombre,53,30.1,3.3,Data & IA,Junior,Híbrido,<30k
EMP_01645,EMP_029,Hombre,37,12.8,2.8,Data & IA,Mid,Remoto,30k-45k
EMP_01646,EMP_012,Mujer,38,13.5,2.7,Marketing,Junior,Remoto,<30k
EMP_01647,EMP_042,Mujer,44,22.5,2.4,UX/UI,Mid,Remoto,30k-45k
EMP_01648,EMP_005,Hombre,23,1.5,4.6,Marketing,Mid,Remoto,30k-45k
EMP_01649,EMP_032,Mujer,36,16.1,3.9,Marketing,Lead,Híbrido,>60k
EMP_01650,EMP_023,Mujer,58,34.4,4.8,Ventas,Junior,Híbrido,<30k
EMP_01651,EMP_029,Hombre,26,4.2,2.4,Ventas,Lead,Híbrido,>60k
EMP_01652,EMP_007,Mujer,58,32.5,1.9,Producto,Junior,Híbrido,<30k
EMP_01653,EMP_003,Mujer,31,8.1,0.0,Desarrollo,Mid,Presencial,30k-45k
EMP_01654,EMP_036,Hombre,39,16.4,2.6,DevOps,Mid,Híbrido,30k-45k
EMP_01655,EMP_000,Hombre,59,32.3,7.1,Administración,Mid,Híbrido,30k-45k
EMP_01656,EMP_040,Hombre,26,5.8,3.7,Ventas,Mid,Híbrido,30k-45k
EMP_01657,EMP_024,Hombre,41,17.7,3.4,Desarrollo,Mid,Presencial,30k-45k
EMP_01658,EMP_043,Hombre,48,25.4,0.1,Administración,Mid,Híbrido,30k-45k
EMP_01659,EMP_005,Mujer,59,39.3,2.2,DevOps,Junior,Híbrido,<30k
EMP_01660,EMP_037,Hombre,36,14.9,0.0,Producto,Junior,Presencial,<30k
EMP_01661,EMP_034,Mujer,40,16.2,4.9,QA,Mid,Remoto,30k-45k
EMP_01662,EMP_012,Mujer,25,5.9,2.6,Desarrollo,Junior,Híbrido,<30k
EMP_01663,EMP_019,Mujer,50,30.2,4.9,Desarrollo,Mid,Remoto,30k-45k
EMP_01664,EMP_036,Hombre,42,16.5,0.9,Ventas,Senior,Híbrido,45k-60k
EMP_01665,EMP_019,Hombre,23,3.7,5.6,Administración,Junior,Remoto,<30k
EMP_01666,EMP_018,Mujer,56,30.7,3.5,Administración,Mid,Híbrido,30k-45k
EMP_01667,EMP_040,Mujer,22,0.0,4.7,RRHH,Junior,Presencial,<30k
EMP_01668,EMP_042,Hombre,24,1.7,2.8,Administración,Mid,Presencial,30k-45k
EMP_01669,EMP_032,Hombre,31,8.8,1.7,Administración,Lead,Híbrido,>60k
EMP_01670,EMP_048,Hombre,59,37.4,4.2,Data & IA,Mid,Híbrido,30k-45k
EMP_01671,EMP_018,Hombre,33,12.3,2.7,Desarrollo,Lead,Híbrido,>60k
EMP_01672,EMP_007,Hombre,27,7.1,4.1,Producto,Junior,Híbrido,<30k
EMP_01673,EMP_019,Hombre,42,22.5,4.9,QA,Mid,Remoto,30k-45k
EMP_01674,EMP_012,Mujer,47,23.5,2.3,Desarrollo,Lead,Presencial,>60k
EMP_01675,EMP_045,Hombre,37,15.2,2.0,Producto,Senior,Presencial,45k-60k
EMP_01676,EMP_035,Mujer,52,32.2,3.0,Data & IA,Mid,Remoto,30k-45k
EMP_01677,EMP_023,Hombre,48,24.9,4.4,Data & IA,Junior,Híbrido,<30k
EMP_01678,EMP_004,Hombre,59,37.6,0.0,DevOps,Junior,Remoto,<30k
EMP_01679,EMP_012,Hombre,59,38.1,4.4,Ventas,Senior,Híbrido,45k-60k
EMP_01680,EMP_017,Hombre,41,23.9,3.7,Producto,Junior,Híbrido,<30k
EMP_01681,EMP_020,Hombre,50,26.2,3.2,Finanzas,Senior,Híbrido,45k-60k
EMP_01682,EMP_037,Hombre,47,26.7,4.8,QA,Junior,Híbrido,<30k
EMP_01683,EMP_002,Mujer,57,34.0,2.0,Data & IA,Junior,Híbrido,<30k
EMP_01684,EMP_042,Hombre,43,20.7,4.1,Producto,Mid,Remoto,30k-45k
EMP_01685,EMP_038,Hombre,50,30.5,3.6,Administración,Junior,Híbrido,<30k
EMP_01686,EMP_000,Mujer,54,28.4,3.7,Ventas,Mid,Remoto,30k-45k
EMP_01687,EMP_034,Mujer,48,27.5,5.8,UX/UI,Senior,Remoto,45k-60k
EMP_01688,EMP_020,Mujer,49,29.0,5.3,UX/UI,Senior,Híbrido,45k-60k
EMP_01689,EMP_002,Hombre,28,3.8,5.0,Administración,Senior,Híbrido,45k-60k
EMP_01690,EMP_037,Mujer,23,2.7,3.8,Administración,Mid,Híbrido,30k-45k
EMP_01691,EMP_046,Mujer,22,0.0,1.4,QA,Junior,Remoto,<30k
EMP_01692,EMP_049,Hombre,46,27.7,5.5,DevOps,Senior,Híbrido,45k-60k
EMP_01693,EMP_019,Mujer,23,1.4,1.9,QA,Senior,Híbrido,45k-60k
EMP_01694,EMP_003,Hombre,23,0.1,4.5,Desarrollo,Mid,Remoto,30k-45k
EMP_01695,EMP_032,Mujer,22,0.0,2.3,Desarrollo,Mid,Híbrido,30k-45k
EMP_01696,EMP_012,Hombre,51,30.3,1.7,Finanzas,Lead,Híbrido,>60k
EMP_01697,EMP_011,Hombre,32,11.1,0.4,Data & IA,Junior,Híbrido,<30k
EMP_01698,EMP_032,Hombre,47,24.3,3.0,Marketing,Junior,Híbrido,<30k
EMP_01699,EMP_005,Hombre,31,9.0,6.2,UX/UI,Junior,Híbrido,<30k
EMP_01700,EMP_018,Hombre,37,16.3,1.5,DevOps,Senior,Híbrido,45k-60k
EMP_01701,EMP_008,Hombre,36,14.9,1.2,Marketing,Junior,Presencial,<30k
EMP_01702,EMP_029,Mujer,32,9.9,5.6,DevOps,Mid,Híbrido,30k-45k
EMP_01703,EMP_031,Hombre,25,0.0,0.6,Finanzas,Mid,Híbrido,30k-45k
EMP_01704,EMP_048,Mujer,31,8.7,5.5,Producto,Lead,Híbrido,>60k
EMP_01705,EMP_033,Mujer,33,12.0,2.4,Finanzas,Senior,Presencial,45k-60k
EMP_01706,EMP_004,Mujer,58,33.3,4.1,DevOps,Junior,Híbrido,<30k
EMP_01707,EMP_017,Mujer,41,20.3,2.9,DevOps,Mid,Híbrido,30k-45k
EMP_01708,EMP_025,Mujer,49,21.7,6.6,RRHH,Mid,Híbrido,30k-45k
EMP_01709,EMP_028,Mujer,56,32.9,2.4,Marketing,Mid,Remoto,30k-45k
EMP_01710,EMP_045,Hombre,46,28.8,8.3,Producto,Junior,Híbrido,<30k
EMP_01711,EMP_034,Hombre,26,1.7,4.1,Data & IA,Mid,Híbrido,30k-45k
EMP_01712,EMP_049,Hombre,57,34.0,5.1,Finanzas,Junior,Presencial,<30k
EMP_01713,EMP_044,Hombre,39,20.9,3.8,Ventas,Senior,Híbrido,45k-60k
EMP_01714,EMP_029,Mujer,50,27.9,1.9,Ventas,Mid,Híbrido,30k-45k
EMP_01715,EMP_000,Mujer,37,12.7,3.1,DevOps,Mid,Híbrido,30k-45k
EMP_01716,EMP_004,Hombre,52,32.2,5.4,Marketing,Junior,Híbrido,<30k
EMP_01717,EMP_008,Hombre,54,33.5,1.7,UX/UI,Junior,Híbrido,<30k
EMP_01718,EMP_011,Hombre,40,18.6,3.6,RRHH,Senior,Presencial,45k-60k
EMP_01719,EMP_047,Mujer,25,0.9,6.9,DevOps,Mid,Presencial,30k-45k
EMP_01720,EMP_013,Mujer,33,13.1,1.5,Data & IA,Mid,Presencial,30k-45k
EMP_01721,EMP_022,Mujer,53,31.7,4.2,Administración,Mid,Presencial,30k-45k
EMP_01722,EMP_040,Mujer,54,34.1,2.9,DevOps,Senior,Híbrido,45k-60k
EMP_01723,EMP_005,Mujer,50,30.8,4.7,QA,Mid,Presencial,30k-45k
EMP_01724,EMP_014,Mujer,36,16.1,1.7,Finanzas,Lead,Híbrido,>60k
EMP_01725,EMP_014,Hombre,36,16.9,0.1,DevOps,Senior,Híbrido,45k-60k
EMP_01726,EMP_003,Hombre,37,14.7,3.4,QA,Senior,Presencial,45k-60k
EMP_01727,EMP_026,Hombre,59,38.6,1.9,Desarrollo,Lead,Remoto,>60k
EMP_01728,EMP_041,Hombre,46,27.5,1.3,QA,Mid,Presencial,30k-45k
EMP_01729,EMP_044,Mujer,58,36.2,2.7,UX/UI,Senior,Híbrido,45k-60k
EMP_01730,EMP_031,Hombre,26,2.8,2.4,DevOps,Senior,Híbrido,45k-60k
EMP_01731,EMP_021,Hombre,33,9.7,4.2,Marketing,Junior,Presencial,<30k
EMP_01732,EMP_010,Hombre,51,28.6,1.4,Producto,Senior,Remoto,45k-60k
EMP_01733,EMP_005,Hombre,24,0.0,6.6,DevOps,Mid,Híbrido,30k-45k
EMP_01734,EMP_045,Hombre,34,12.8,1.2,Ventas,Mid,Híbrido,30k-45k
EMP_01735,EMP_010,Mujer,52,31.5,3.3,Finanzas,Junior,Híbrido,<30k
EMP_01736,EMP_036,Hombre,39,16.7,0.0,Finanzas,Junior,Presencial,<30k
EMP_01737,EMP_038,Hombre,31,7.5,4.1,Finanzas,Junior,Híbrido,<30k
EMP_01738,EMP_043,Hombre,46,24.0,6.3,Data & IA,Junior,Híbrido,<30k
EMP_01739,EMP_048,Hombre,27,1.6,4.4,Marketing,Junior,Híbrido,<30k
EMP_01740,EMP_013,Mujer,24,4.7,2.8,DevOps,Senior,Híbrido,45k-60k
EMP_01741,EMP_024,Hombre,27,5.8,5.6,QA,Lead,Presencial,>60k
EMP_01742,EMP_046,Mujer,33,14.5,0.0,Data & IA,Junior,Remoto,<30k
EMP_01743,EMP_042,Mujer,55,30.8,2.5,Administración,Junior,Remoto,<30k
EMP_01744,EMP_032,Hombre,43,20.2,0.0,DevOps,Junior,Híbrido,<30k
